positive	wooohoooo channel <number> is playing the film Four Lions on sunday at <number> everyone should watch such a funny film!
positive	In an ideal world Oregon and Boise State will win Sept <number> and give power to the pac <allcaps> NW! <hashtag> GoDucks
positive	<url> - How true. Think it's time for another Deus Ex playthrough before DX3 is released Friday week.
neutral	<user> i <allcaps> am sure you know this but Good Night Irene was a an old love song. <url> <url>
neutral	"rt <allcaps> <user> Come to ""Boot Ride & Rally with Sons of Anarchy & Navy seal <allcaps> Marcus Luttrell"" Today from <number> pm to <number> pm. Ride ht "
negative	<user> Are you off somewhere nice? I'm bored today. Got a list of <number> applications i <allcaps> need to get ready for Windows <number> Tedious
neutral	Tokyo , Seoul , London , New York Kimama Ni Sekai wo drive tonight Kakuchi de hirou suru new style <smile>
neutral	One of the main influences for <user> <number> album is Michael Jackson No joke.
neutral	<user> i <allcaps> bet. They are coming to Vegas the <number> i <allcaps> wanna go then. What were tickets there?
negative	Oh my god everyone please stop talking about the Steelers tonight. We are not playing. We are irrelevant tonight.
negative	<user> <user> Good morning, you two. Have you heard about Obama, the UN, and <hashtag> Agenda21? <url> He's a traitor.
neutral	Details of matches we're showing live for the Rugby World Cup coming later today.
neutral	rt <allcaps> <user> Foreign Minister Surapong to file complaint against Democrats with police on Mon at <number>
positive	Talked bulletproof design among other cool topics with the mta <allcaps> yesterday. No, seriously, bulletproof design.
neutral	If he truly loves his party, Boehner should be doing all he can to schedule Obama's address on the same night as the gop <allcaps> debate.
positive	pj <allcaps> Harvey or King Creosote would be deserving winners of the <hashtag> Mercury2011 prize tonight but think Tinie Tempah will nick it
positive	okay this Wookie boy too childish he say i <allcaps> gotta hear my favorite song <number> and this niggah play <number> by Beyonce <smile> i <allcaps> love that song man;
neutral	rt <allcaps> if you think that John Cena is going to win at Summerslam this Sunday
negative	About as much interest in today as i <allcaps> do in the Rugby World Cup. <hashtag> zero
positive	Tweet di Brintey So amazing to have the beautiful Lady Gaga at the show in ac <allcaps> tonight. Love you girl.- Britney <url>
negative	Well, our playwright Mel didn't make it to <hashtag> dawnsearlylight today due to MTA's incompetence. So i <allcaps> guess we gotta eat his birthday treats
negative	Sunday Dialogue: Curing the Health System:  fostered by Republicans who place ideology over country, took tha <url>
positive	So u tx me and ask if i <allcaps> can spend the night.Haha i <allcaps> DON'T even <allcaps> know <allcaps> u <allcaps> (Kevin hart voice) haha
neutral	rt <allcaps> <user> My article Preview: Anderson Silva vs. Yushin Okami. <hashtag> UFC134 <allcaps> Rio. Give it a read before the fights tonight. <hashtag> MMA <allcaps> htt 
neutral	<user> <user> either of you la <allcaps> guys going to Summerslam on Sunday?
positive	Evening Grace Patriots! God bless & Restore r <allcaps> Great Country, r <allcaps> people, r <allcaps> vets, r <allcaps> men & women in uniform, & the Nations of Israel & Japan!
positive	rt <allcaps> <user> Alright everyone lets do this. <number> winners tonight at <number> Girl and boy winners. <number> Microsoft Points. @ me and follow fo 
positive	<user> oh that'll be nice. Where you going? Umm think I'm going to see inbetweeners on Wednesday, otherwise free? Hannibal rising?
neutral	"rt <allcaps> <user> Michaeling: (v) (a): Talking or tweeting about Michael Jackson a lot. Examples: ""I was Michaeling all day today."""
neutral	"<user> Beohner ""got <number> of what he wanted."" Fact: Dow down <number> today and Boehner owns <allcaps> every point. <hashtag> p2 <hashtag> fok <hashtag> maddow <hashtag> teaparty"
negative	I'm sorry she may be the queen but Madonna is a bitch <hashtag> gogaga
positive	Mail on Sunday: Cesc Fabregas is so desperate to leave Arsenal for Barcelona that he has offered to give up more  <url>
neutral	So if the Premiership is called off on Saturday who is for Inbetweeners?
negative	<user> You guys realize that Summerslam is this <allcaps> Sunday, right?? Why does the card have only <number> matches right now?
negative	MacDougall is killing the Raiders. Mad Dog scores <number> after good leadup work from Gidley and Houston. Gidley misses kick. Knights <number>
positive	One Night like In Vegas i <allcaps> make dat Nigga Famous
positive	anderson silva is fighting saturday in the ufc. you know he can't lose.
positive	Jersey shore season four tonight <smile> x
neutral	wrapping up this Jersey shore commercial today. Fist Pumping all day
neutral	rt <allcaps> <user> Damn. Who becomes the <number> back, Ajayi? rt <allcaps> <user> Boise State rb <allcaps> malcolm Johnson tore acl <allcaps> in practice yesterday.
neutral	rt <allcaps> <user> rt <allcaps> <user> Kung Fu Panda <number> (in <number> & <number> both with Indonesian subtitles) tentatively scheduled to open on Tues <number> 
negative	this <hashtag> earthquake may be the only thing in the history of the mta <allcaps> that HASN'T caused service disruptions
neutral	rt <allcaps> <user> Check out the brand new video for <user> 'Dinosaurs' released Aug <number> on MTA. <url>
positive	"Went to see ""Rise of the Planet of the Apes"" tonight Great movie B+ for sure. ! <repeat>"
negative	Windows <number> brain damage this evening. Apple should just buy Microsoft and crush the life out of it. Please.
positive	<user> <user> Yeah, It's on netflix i <allcaps> think now. i <allcaps> still like the futuristic and action concepts even today.
positive	rt <allcaps> <user> Also back to school special Celebrity Juice on itv2 tonight! Oushhhhh
negative	i <allcaps> was watching Ex-ministries videos today and found out some shocking news about Michael Jackson!
neutral	<user> What the what? Too out of it to google it now, will check in the morning, but sure, up <number> anything that isn't going back to SD.
neutral	The raiders <allcaps> game is tomorrow and I'm juiced. Who is going or wants to go to the game?
negative	Nikki Walker will miss Rugby World Cup on account of the knee injury he sustained yesterday v Italy. Details on www.scotlandrugbyteam.org.
neutral	SingSnap | One Night With You by jclabb in the style of Elvis Presley <url>
neutral	i <allcaps> on <allcaps> SUNDAY: Ahead of Inbetweeners film <number> other sitcoms which went on holiday to big screen + Watercooler + hero of the week Michael Winner
positive	i <allcaps> could have had the best <allcaps> day <allcaps> EVER!if i <allcaps> had went to tha Nicki Minaj concert in ac <allcaps> tonight
neutral	So far today Ive been asked who will win the Rugby World Cup and what the score would be between Darlington/Fleetwood
positive	rt <allcaps> <user> want to wish legendary broadcaster lloyd robertson a great final newscast tonight. the man is a total class act. <hashtag> ctv <hashtag> l 
neutral	a <allcaps> night to just lay up & watch movies on Netflix.
neutral	so who wants to watch the Steelers game with me on Sunday?
neutral	See what we Just published at <hashtag> MMA <allcaps> Rants Today: Anderson Silva made the most disturbing Burger King Comme <url> <user>
positive	<user> watched the cricket, awesome game, followed by jersey shore and seven dwarves! Great night of TV!
neutral	<user> Good morning Killa! Who's your pick for the Georgia - Boise State game this Saturday?
positive	watching Kung Fu Panda <number> with the tribe & the niecesa mellow evening
neutral	"rt <allcaps> <user> ""Truth is like the sun. You can shut it out for a time, but it ain't goin' away."", Elvis Presley"
negative	My <number> Ever Male frnd in London just send me a Ping!!! Dat ping is so annoying, he is my <number> gud frnd bet why dis Ping??? Angry much
negative	Fake Democrats lose in Wisconsin primary recalls All six fake Democrats lost to Democrats supported by the party in primaries Tuesday that
positive	Summerslam may be interesting after all! <user> saves the day again. <hashtag> Raw
positive	Steve Jobs is my man of the century. <number> years ago, they were this close to bankruptcy. Today, Apple is the most valuable company in d world
negative	rt <allcaps> <user> no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans
neutral	rt <allcaps> <user> W00t. rt <allcaps> <user> Kung Fu Panda <number> (in <number> & <number> both with Indonesian subtitles) tentatively scheduled to open on Tu 
positive	Can't wait until Anderson silva taps out tonight <user> <user>
neutral	<user> Boehner sent a letter? <user> tweeted yesterday about one from Cantor.
neutral	Season <number> of Sons of Anarchy needs to hurry the eff up already. Come on August <number> <hashtag> addictedtonetflixinstant
neutral	So the dude on shameless last night is lucien from big brother
positive	Last night i <allcaps> had a dream that i <allcaps> made it to the VMA's , & i <allcaps> was on <number> talking about my album coming out. Time to make it all a reality.
neutral	ha!RT <user> After a weekend of subway mayhem, the mta <allcaps> expects service to return to normal for your morning commute <url>
positive	Ok, so I've watched Jersey Shore today for the first time ever. Can't say i <allcaps> believe the hype. But its comical.
neutral	rt <allcaps> <user> Our new dance instructor for <hashtag> ClubFitness has toured w/ Beyonce!!! You know our Beyonce themed night is going to be 
neutral	Repaired elderly female's Windows <number> based laptop today (pro bono) and in her living room was the largest <number> cathode ray tube ever, <number>
neutral	Droid Bionic comes out the <number> Ohhhh hmm
positive	Nothing like a steak dinner then True Blood on demand with my favorite person on earth! Perfect saturday night <smile>
negative	rt <allcaps> <user> Fire up the outrage machine, because Channel <number> are showing Four Lions as part of a <number> anniversary season: <url> 
positive	We salute you Lloyd Robertson. Good evening. <hashtag> LtotheLtotheOYD <hashtag> fb
negative	<user> cannot afford to go like <user> in the <number> Carter iv <allcaps> has to be great, anything less its a failure
negative	Four Lions is a brilliant film but i <allcaps> think it may be a bit insensitive of Channel <number> to show it so close to <number>
