negative	looks bored!	Worse thing about Saturday morning TV! The omelette challenge - pointless and annoying TV, even James Martin looks bored!
positive	love	i <allcaps> love how the <hashtag> knicks get a good center for the <number> time since Ewing &amp; all of a sudden the <user> gets rid of Allstar voting for the position
positive	good center	i <allcaps> love how the <hashtag> knicks get a good center for the <number> time since Ewing &amp; all of a sudden the <user> gets rid of Allstar voting for the position
positive	forget	Don't forget to see 'The Exorcist' at the Fox Theatre on Tuesday! There's nothing like seeing it on the big screen. <url>
positive	nothing like	Don't forget to see 'The Exorcist' at the Fox Theatre on Tuesday! There's nothing like seeing it on the big screen. <url>
positive	Enjoy	Enjoy your networking? Cocktails with Pandas or beers at Adelaide Oval on the agenda at <hashtag> innovationgeneration <url>
positive	favorite	Chillin in traffic listening to Wiz. Taylor Allderdice is my favorite mix tape of his. Actually it may be in my top <number> period
positive	best programmes	echo <allcaps> Entertainment News: Jade Wright previews the best programmes on tv <allcaps> tonight (Thursday): anyone <allcaps> who accuses c <allcaps> <url>
positive	Good,	<user> Hey come to Tallahassee Saturday. Good, it's decided then.
positive	Excited	Excited to hang out with Rae &amp; Laurin tomorrow. <smile>
positive	<smile>	Excited to hang out with Rae &amp; Laurin tomorrow. <smile>
positive	come see me!!	It's Tuesday night in Athens! aka <allcaps> karaoke night at the Volstead so come see me!!
positive	Woo!	Well, it's Monday again folks <neutralface> Start of week <number> at OU! But, it's a new week in Salem &amp; Port Charles! Woo! <hashtag> DAYS <allcaps> <hashtag> GH! <allcaps> Morning all! <smile>
positive	<smile>	Well, it's Monday again folks <neutralface> Start of week <number> at OU! But, it's a new week in Salem &amp; Port Charles! Woo! <hashtag> DAYS <allcaps> <hashtag> GH! <allcaps> Morning all! <smile>
positive	real,	br <allcaps> wednesday, Natchitoches thursday, Fort Worth friday-- it's been real, but ready to get back to the flats <hashtag> homestretch
negative	wasn't him	when Trayvon touched my shoulder in <number> period and tried to hide like it wasn't him &gt;&gt; lmfao you can see his tall ass anywhere!
positive	can	when Trayvon touched my shoulder in <number> period and tried to hide like it wasn't him &gt;&gt; lmfao you can see his tall ass anywhere!
negative	ass anywhere!	when Trayvon touched my shoulder in <number> period and tried to hide like it wasn't him &gt;&gt; lmfao you can see his tall ass anywhere!
negative	only	Jeremy Evans may have just completed the <number> nba <allcaps> Play of the Year and its only Preseason. Video to come shortly. rip <allcaps> Ronny Turiaf.
negative	not	<number> unread emails to go! If everyone can just agree to not email me today, i <allcaps> could have these read by the time i <allcaps> fly to Tallahassee tomorrow
negative	Won't	<user> yep Turner House ! i <allcaps> Won't know my roommate Til the aug <number> .
negative	if it kills me,	Ok i will go c <user> live in march @ london O2 arena if it kills me,
positive	attempt to	fm <allcaps> Preview: Derby County v Peterborough United <number> Apr <number> FootyMad attempt to assist you with their form guide as <url>
positive	bless our souls now	<hashtag> Ramadan <hashtag> mubarak to all <hashtag> Muslims who have began early. May Allah bless our souls now and forever with Good Deeds.
positive	forever with Good Deeds.	<hashtag> Ramadan <hashtag> mubarak to all <hashtag> Muslims who have began early. May Allah bless our souls now and forever with Good Deeds.
positive	Couldnt thing of a better way	Movie night with the kids at church! Watching The Lorax! Couldnt thing of a better way to spend my Friday night!
positive	looking good	"Sept <number> las Vegas Hard Rock, Randall ""the ko <allcaps> King"" Bailey vs Devon Alexander. <number> year old Bailey looking good in his <number> win streak."
positive	win	"Sept <number> las Vegas Hard Rock, Randall ""the ko <allcaps> King"" Bailey vs Devon Alexander. <number> year old Bailey looking good in his <number> win streak."
positive	want	Oh god, i <allcaps> want Bioshock Infinite right now. February is far, far too long to wait. <url>
negative	far, far too long to wait.	Oh god, i <allcaps> want Bioshock Infinite right now. February is far, far too long to wait. <url>
positive	(Love	<hashtag> Trayvon My daily tweet(s) <number> and <number> in memory of Trayvon Martin - killed <number> days ago.~May you Rest in Peace~ (Love to the family)
positive	all well, haha	<user> Yes father how are you? I'm all well, haha sun is always out, you know what that leads to. Hows future Bobby Moore getting on?
positive	luv it	i <allcaps> watched Sarah g <allcaps> Live again, i <allcaps> noticed @ d end na may disiplina talaga ang mga <user> nag-aantayan sila ng turn to go to SG. luv it
negative	happen again	Tomorrow Venus will transit across the sun. It won't happen again for a century. Programme about it on BBC2 at <number> tonight. <hashtag> spacefact
positive	like	"<user> How do like the idea of ""Monday Night Daytona <number>"
positive	is gorgeous. Hope	High Line on lower west ny <allcaps> is gorgeous. Hope architect can do something similarly great with Olympic Park. <url>
positive	can do something similarly great	High Line on lower west ny <allcaps> is gorgeous. Hope architect can do something similarly great with Olympic Park. <url>
negative	ain't gone solve nothing	Why all y'all going to nca <allcaps> tomorrow? It ain't gone solve nothing . Just create another problem.
negative	Just create	Why all y'all going to nca <allcaps> tomorrow? It ain't gone solve nothing . Just create another problem.
negative	problem.	Why all y'all going to nca <allcaps> tomorrow? It ain't gone solve nothing . Just create another problem.
positive	will have the last laugh	<user> <user> they will have the last laugh when we get to the Carling Cup Final result may vary.
neutral	may	<user> <user> they will have the last laugh when we get to the Carling Cup Final result may vary.
positive	is better,	Right, the <number> tweet is better, but I'm at Harold Washington <user>
positive	So excited!	So excited! Halloween, Ian Anderson w/my mom at the Fox Theatre on Saturday, and then election <allcaps> DAY, in which i <allcaps> will be a nervous wreck, lol!
negative	nervous	So excited! Halloween, Ian Anderson w/my mom at the Fox Theatre on Saturday, and then election <allcaps> DAY, in which i <allcaps> will be a nervous wreck, lol!
positive	ya for sure	<user> <user> ya for sure it's on <number> and Ost starts at <number> but really not till <number> lol
positive	Yeaa!	Yeaa! <number> place! Congrats! <user> End of the game! Indonesia Warriors <number> - <number> Singapore Slingers! Thanks for the supports Superriors!
positive	Congrats!	Yeaa! <number> place! Congrats! <user> End of the game! Indonesia Warriors <number> - <number> Singapore Slingers! Thanks for the supports Superriors!
positive	Thanks for the supports	Yeaa! <number> place! Congrats! <user> End of the game! Indonesia Warriors <number> - <number> Singapore Slingers! Thanks for the supports Superriors!
positive	So exited	Tonight: a show in DC. Tomorrow: Greensboro NC! It's been too long since I've performed. So exited to see everyone and play the new tunes!
positive	yes,	Sandy has passed by, and the Cathedral Close was only lightly touched (whew), so yes, ncs <allcaps> will be open tomorrow, <url>
positive	Good news	Get the Skinny on MetroPCS launches the Galaxy s <allcaps> iii <allcaps> on October <number> price is $499: Good news for MetroPCS custom <url>
positive	biggest lead	<hashtag> Pacers extend their biggest lead of the game with a Paul George jumper. Up <number> pts, <number> with <number> left <number> half!
negative	not sure	<user> <user> We're not sure if Pottstown is having Halloween. Borough Hall phone is out of order. Nearby Limerick, pa <allcaps> having it Fri.
positive	how you do	Rum Chata hot chocolate, Thin Mints, and Netflix. This is how you do Saturday night. <url>
positive	Join us!!!	We're booked at Tressa's through the end of the year. <number> and <number> Wed. Of each month. <number> Join us!!! Hard bop, funk, fusion <hashtag> avljazz
negative	funk,	We're booked at Tressa's through the end of the year. <number> and <number> Wed. Of each month. <number> Join us!!! Hard bop, funk, fusion <hashtag> avljazz
negative	daft	God he's a daft thing! He (Merlin) is not very bright sometimes! She (Circe) apparently sat there washing her paws, ignoring him! <hashtag> girls
negative	not very bright	God he's a daft thing! He (Merlin) is not very bright sometimes! She (Circe) apparently sat there washing her paws, ignoring him! <hashtag> girls
negative	ignoring	God he's a daft thing! He (Merlin) is not very bright sometimes! She (Circe) apparently sat there washing her paws, ignoring him! <hashtag> girls
positive	So glad	So glad I'm not going back to Woodlands tomorrow! Looking forward to Joseph Wright!
negative	not	So glad I'm not going back to Woodlands tomorrow! Looking forward to Joseph Wright!
positive	Looking forward to	So glad I'm not going back to Woodlands tomorrow! Looking forward to Joseph Wright!
negative	not	<user> not that far yet but would prob start the <number> night of the Roxy
positive	wow <allcaps>	wow <allcaps> ! Just found out that Jeff Timmons will come to Malaysia on <number> Oct for a week &amp; his wedding ceremony will be held on the <number> in KL!! xx
negative	the fuck i <allcaps> don't	Mommy said i <allcaps> have <allcaps> to go to Maxwell Monday , lmfaoooo the fuck i <allcaps> don't
positive	So excited	So excited for these upcoming shows! Its time to get HALLOWEIRD! <number> NIGHT) @ the Fox Theatre w/ <url>
negative	goes off! <neutralface>	<number> time i <allcaps> bring my phone to Harold Washington &amp; it goes off! <neutralface>
neutral	to see if	Doing two keynotes in <hashtag> KC <allcaps> tomorrow <url> . Goint to <hashtag> NASCAR <allcaps> today. i <allcaps> want to see if i <allcaps> can sit shotgun with Danica Patrick.
positive	no problem.	<user> no problem. Are you going to be at the Rising Stars game on Saturday?
positive	~May	<hashtag> Trayvon My daily tweet (10-27) in memory of Trayvon Martin - killed <number> days ago ~May you Rest in Peace~ (We must never forget you.)
positive	must never forget you.)	<hashtag> Trayvon My daily tweet (10-27) in memory of Trayvon Martin - killed <number> days ago ~May you Rest in Peace~ (We must never forget you.)
